"id","price"
10449807,506.713095265356
1178389,161.66764956422
23838063,68.463119047619
14415799,143.289922337533
6555262,76.110968695089
33782555,103.527187878788
6669443,110.517459296135
36306938,87.7057986087376
12814195,67.9594518580118
10100799,170.518271022703
18213425,126.361967958357
22307800,199.590216865442
25350617,79.5542
31760403,48.4300333333333
29672090,206.097640860882
8672280,181.230453641534
4165278,97.1247109977219
19889906,131.603061065395
1745430,156.524647054251
16212767,222.569281925585
32814524,90.2107422188922
4173751,129.621695642795
28340136,75.9438666666666
22535503,90.6606096681097
1635672,204.855499610807
16244096,50.8887681318681
36077537,128.817678754579
13377443,57.9425962334349
13186007,125.020427556455
44229,87.8029181818182
66741,192.511861919505
22275245,104.153419047619
375249,76.3912
10941762,294.982296684274
6957328,78.9565795705432
34774436,61.4266259655532
14452731,71.8138535481901
30246815,138.453537954172
25372531,65.6859397008055
22779542,1114.83462419476
30439949,187.740740110341
29146109,58.2247185185185
6370889,71.3950669442322
1945115,80.8887917295903
13955165,203.329370315337
20659540,127.359078004375
29880984,370.340347138789
4129212,90.2956507936508
15620823,200.113140098724
3764540,199.820329641778
16298489,57.6527815780459
21437509,71.9184614446029
845417,169.270226751377
34315546,137.542719883041
17842111,104.152448484848
2683387,93.5999666666666
13710241,90.1666200068463
25281618,171.090956151393
1914630,61.3473569629463
33827823,85.5658720996867
27941636,205.336578788921
13446580,208.719215826777
10899004,217.456310625515
5013556,137.041373885472
1781786,243.796133760475
21023888,55.9436
23612962,193.527091210425
14551515,64.2161830986682
4624657,405.754594805195
8951763,147.102662935094
21009737,346.755189283877
18857875,115.722049206349
2111172,81.834973792958
33831129,191.552691905101
34320238,124.636098793363
16381746,87.6108574235748
13126582,170.711885861027
2075471,68.0753660443784
19672894,70.3751620399588
27606109,61.9680794754043
3895455,62.5441207207495
9590866,76.2644258704123
21967654,79.9706115867362
30937740,290.586931034733
30187331,73.5669312614071
13435285,441.107687724212
23078073,260.963877396229
21274330,279.971538760782
11656367,223.051447660387
1614964,137.555911111111
34152598,53.7159561437066
7610785,256.54513015873
15872277,116.161440488075
26784754,55.3475111111111
29704596,79.7978666666666
14366054,62.7255760412729
12093494,256.699727538722
35539920,57.8899
20870201,166.82905616969
8423666,68.7397238095238
14706784,70.9283431372549
26988903,140.602648546848
19634067,81.3526884667658
17043468,80.725329539246
8930935,142.537719791505
22327622,72.5342755762256
29801113,60.7909335775336
29135797,220.95261180636
1283453,74.0872677897266
27112835,209.668538806663
26717562,282.138787054712
8014087,108.023523953977
12740226,73.897843923094
24893756,121.059014223871
22336218,85.4482676190476
29518497,70.9568955266955
12356709,159.396762865791
14071193,211.96043728768
27046708,340.34083093281
755703,64.4269972730046
2865117,182.752968065919
15114265,77.2369005646873
3143838,75.789952968762
35337525,182.245359919608
6716066,170.701116974829
34517384,74.3581631853792
24304881,128.080132148515
7583507,68.1784772958417
7651474,130.275479217709
29152320,245.495609523809
9624177,220.764524637415
30161460,157.394414944177
36205494,194.775113560296
13659997,181.578649752549
15301966,224.74363753328
35581315,65.5937950146628
12553612,77.6911206143359
17380431,179.63328094047
14024257,99.0042482593037
11776880,141.393079911317
1782079,66.171410330912
11514862,145.109121067821
25488542,77.9540659570471
32503099,72.898500279234
29479579,82.1465543171063
18291916,150.467717833008
14139651,184.132915871606
6968737,178.228860674392
16706521,200.91555264668
29231876,150.219932679739
21879516,179.46879264699
35416674,361.249238483404
31413351,223.904088888889
26602421,199.975917599297
16443158,325.941898647109
28565170,62.8478333333333
18563383,94.4688337778535
34388788,297.3253749022
22981126,93.3983977805742
30208046,91.2856474856609
35465579,55.1245555555556
140425,68.8378835072272
24305252,71.6682444444444
30388333,293.55078152613
3046941,130.044293711307
6705558,80.8079448984401
28368404,106.647790374332
24700123,58.1100782006515
24358122,55.5764535452023
12731689,202.605382076888
31142239,186.590411233211
728498,102.165061538462
19250742,172.63104699793
25805051,131.734577077847
10801474,81.3731663916724
21906858,188.31015811876
29081547,56.0506
4424511,162.695966742738
35287395,46.2758285714286
31980644,69.0546666666667
25077481,65.7998662915884
22970376,67.2984820075526
26775656,73.4176854875283
13246042,59.9843111111111
29283100,106.236185172488
20135558,92.0234
33580893,206.959203873904
15899421,123.12695
628227,184.445993332147
27027786,104.498879117057
6140695,155.311950649351
36420289,338.366931868132
11186765,76.7000356164384
35461960,51.5210879256966
19933967,233.889477155854
978615,68.2668920347626
3323189,299.849329309906
29964495,161.725171469338
18228187,53.8201925390399
10034493,55.6929069372994
9148875,163.673478210678
17809303,83.5337571095571
9735503,151.65724518109
22088276,209.993607183086
13043314,74.0087442225455
6892731,173.508974603175
13892036,111.63844701436
13979694,61.1638039215686
32406935,170.252533333333
6103273,170.358751326934
12303,83.9230201680673
9325951,185.477393246422
8741489,154.616523024034
24835343,202.674630873186
33154669,126.961913419913
7133306,83.7172842830647
6196265,214.662789847319
4216435,124.288006005401
10233244,68.0515864468864
21056691,56.5456800608828
31070935,53.8135373844208
13288854,69.7746008164041
8410347,79.8422066314078
19428575,118.467809222072
11778761,56.6644
12989767,270.215149446558
29103450,66.2356496090114
21123576,52.7457771840534
34227232,58.5358947074431
15470951,67.6143301587302
9786769,146.460667507184
14180414,104.535221403133
34442975,72.8913882352941
12847429,235.744045852187
8844402,64.7739832814614
13733766,56.6554845920162
346248,109.900263040907
13251558,86.2776662250605
6559926,216.428751515152
35409565,259.867933333333
35876236,300.410485230913
3551778,203.819926406926
33168966,180.9508
31583242,102.872939272011
32475687,91.0802666666667
17900681,93.393727913529
3394044,90.6934238095238
7460748,101.442752367143
9170129,226.66819047619
4016791,71.5373143230625
10985169,138.721040640684
7148121,102.166452380952
23054855,161.970717054882
31315479,281.831032967033
21472364,115.446907168394
735677,203.51938389652
16120533,61.4073222222222
25465008,73.9967006237582
20216401,58.3097247760694
19120316,65.6807009193421
18191892,128.04518767507
30956885,211.950215088108
3437101,105.843731150009
30227054,171.866118210411
16352907,214.901462802467
14827512,102.468337254902
23027004,237.963712605042
18407764,79.8063864989159
20529760,65.9842298812299
27024042,58.7902295739348
24035864,107.851957509158
21816757,112.046185733413
19084168,146.493832797362
28332207,74.0424181818181
8915246,81.4073490569562
25946015,220.582535004076
22131954,169.792334146811
7435181,55.7528453224009
20757749,478.683097463316
28411950,87.8718858076564
27138925,139.526035100988
23593582,76.7208854279346
3868344,162.023560846561
35236534,39.053403506827
5726773,68.3776
27851725,52.7583238095238
28515078,155.759020821009
27061895,129.360565509819
16475935,102.290749827183
33295827,162.711909506303
6149507,180.879941624317
2719792,66.3812817460317
118680,133.084024035556
10019508,69.3887909050577
27934322,43.3703333333333
3973944,82.0694356884423
753687,153.825480504681
22001596,93.6324140561134
8883032,116.578198196944
33256416,100.218088888889
34723111,146.671130532213
17664316,56.1887442136085
2061367,212.139058249968
29576256,57.7838678362573
25961797,165.989369649841
4588689,270.657795640558
6784908,108.866833442171
31218310,61.0501431457432
23919507,75.9310002843429
5942962,51.4224666666667
16634534,61.7940320733792
34743695,140.96097533713
27062294,139.40407418004
35892874,340.349612971743
13395084,71.2548071030347
34644063,279.80798545843
34983299,234.368926785167
227735,212.469324746232
3376999,149.788426106646
34370336,78.2890285714286
10365516,120.888116368816
3164173,165.149732220404
3727816,57.3202897822765
20387176,52.7797905943082
5958299,124.391958351336
26290174,176.0632
7180335,211.066857290487
11162977,127.883788235294
15754561,63.515
767562,50.2629333333333
6151450,64.3209478528147
20419339,219.417366666667
29893519,167.959605782461
32450788,125.10767235023
15462208,143.302594019002
8848162,61.1710603174603
29570887,109.88611604579
2267006,180.349176731111
7688839,191.633664536751
197155,206.646057409328
4467771,204.690240756521
26166987,285.901456828588
29225254,330.796937924132
727512,187.732523809524
4737830,59.5456887171865
31189073,68.5007151515152
29060392,70.686442881012
24846816,56.0459951000442
23478580,195.867528425768
35336447,64.2540725404163
12302170,341.477435164835
18870281,66.8238530270498
24872073,55.6117666666667
5771655,70.2438100840336
27254736,397.853163976478
21977693,83.2686463543167
17554981,220.169923271173
12765391,87.0639746912281
34435500,254.638045545852
21346376,496.556451676122
20621413,345.651444657097
16440192,99.5152714285714
15194855,80.2807253968254
32564016,178.688731114015
30469105,128.834847619048
25962847,83.8703679069299
7664692,75.8775714285714
28602842,328.636759392041
284208,77.7886666666667
4502339,110.115672496055
2251009,97.3818178471395
21977042,134.810653632642
14043646,52.9419333333333
22278389,74.3215282066077
12685533,64.1890952380952
